Nested Sampling Global Log-Evidence           :   -0.990834342567933049E+03  +/-    0.218618672662112407E+00
Nested Importance Sampling Global Log-Evidence:   -0.990706846846848066E+03  +/-    0.191598392288538158E-01

Dim No.       Mean        Sigma
   1    0.293688692733902357E+00    0.122357339433199208E-01
   2    0.263234660798315645E+00    0.234525162679314510E-01
   3    0.126718998927483550E+01    0.151749545067480316E-01
   4    0.351190562286529095E+01    0.124481827126446565E+00
   5    0.581347144095157109E+01    0.114413853937051085E+00
   6    0.772084341070169433E+01    0.692191564642473250E-01
   7    0.121452360763328526E+01    0.209129413900029093E-01
   8    0.121292369988204996E+03    0.448467708400937665E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.328027277067656220E+00
   2    0.221948633323450439E+00
   3    0.126160782675410421E+01
   4    0.342892802708553024E+01
   5    0.593080747923938478E+01
   6    0.775043170035795814E+01
   7    0.118986568427549755E+01
   8    0.121391688440062154E+03

MAP Parameters
Dim No.        Parameter
   1    0.292080165060798702E+00
   2    0.264155249588374941E+00
   3    0.126346562696083065E+01
   4    0.359817873412246847E+01
   5    0.573397028669344966E+01
   6    0.774566176341707902E+01
   7    0.123223789295239183E+01
   8    0.121283207966435313E+03
